"commune_code_insee","unite_cu"
"05140","4412"
"05142","4419"
"05144","4419"
"05145","4411"
"05146","4410"
"05147","4417"
"05148","4417"
"05149","4411"
"05151","4427"
"05152","4419"
"05153","4411"
"05154","4410"
"05155","4413"
"05156","4436"
"05157","4438"
"05158","4422"
"05159","4413"
"05160","4413"
"05161","4432"
"05162","4420"
"05163","4442"
"05164","4442"
"05165","4421"
"05166","4421"
"05167","4421"
"05168","4420"
"05169","4421"
"05170","4420"
"05171","4440"
"05172","4413"
"05173","4413"
"05174","4426"
"05176","4440"
"05177","4441"
"05178","4413"
"05179","4422"
"05180","4427"
"05181","4428"
"05182","4419"
"05183","4426"
"05184","4420"
"06001","4503"
"06002","4480"
"06003","4480"
"06004","10600717"
"06005","4501"
"06006","17845"
"06007","28325"
"06008","4501"
"06009","4505"
"06010","4478"
"06011","4463"
"06012","10600697"
"06013","4461"
"06014","4455"
"06015","4455"
"06016","9267"
"06017","4482"
"06018","9844"
"06019","4456"
"06020","4457"
"06021","4503"
"06022","4483"
"06023","4490"
"06024","4480"
"06025","4483"
"06026","27576"
"06027","10600716"
"06028","4480"
"06029","10600690"
"06029","10600715"
"06030","10600708"
"06031","4462"
"06032","4491"
"06033","4483"
"06034","17845"
"06035","4488"
"06036","4495"
"06037","4479"
"06038","4478"
"06039","4455"
"06040","4502"
"06041","4478"
"06042","4505"
"06043","4455"
"06044","33451"
"06045","4480"
"06046","17845"
"06047","4503"
"06048","4455"
"06049","4478"
"06050","4482"
"06051","4501"
"06052","4503"
"06053","4502"
"06054","4462"
"06055","4458"
"06056","4502"
"06057","4456"
"06058","4480"
"06059","4492"
"06060","10419"
"06061","4503"
"06062","4490"
"06063","4480"
"06064","4483"
"06065","4482"
"06066","4503"
"06067","4488"
"06068","4478"
"06069","10600729"
"06070","4480"
"06071","4502"
"06072","4505"
"06073","4504"
"06074","4457"
"06075","4458"
"06076","4501"
"06077","4456"
"06078","4501"
"06079","4470"
"06080","4505"
"06081","4480"
"06082","4501"
"06083","10600701"
"06084","10198"
"06085","9410"
"06086","4495"
"06087","4480"
"06088","10600696"
"06088","10600702"
"06088","10600718"
"06088","10600735"
"06089","10436"
"06090","28325"
"06091","4456"
"06092","4456"
"06093","4501"
"06094","9267"
"06095","27576"
"06096","4501"
"06097","4503"
"06098","4501"
"06099","4501"
"06100","4503"
"06101","4501"
"06102","4505"
"06103","4461"
"06104","10600721"
"06105","10436"
"06106","4503"
"06107","4503"
"06108","28325"
"06109","17845"
"06110","4505"
"06111","4505"
"06112","10436"
"06113","4488"
"06114","10419"
"06115","4501"
"06116","4480"
"06117","4458"
"06118","4479"
"06119","4504"
"06120","4504"
"06121","4463"
"06122","4482"
"06123","10600694"
"06124","4501"
"06125","4502"
"06126","17845"
"06127","4461"
"06128","4482"
"06129","4505"
"06130","4479"
"06131","4503"
"06132","4490"
"06133","4502"
"06134","4480"
"06135","4503"
"06136","4495"
"06137","27576"
"06138","4472"
"06139","4501"
"06140","27576"
"06141","4503"
"06142","4456"
"06143","4501"
"06144","4501"
"06145","4503"
"06146","4501"
"06147","4458"
"06148","4478"
"06149","4462"
"06150","4497"
"06151","4457"
"06152","9844"
"06153","4505"
"06154","4480"
"06155","10600695"
"06156","4461"
"06157","4482"
"06158","4501"
"06159","10600696"
"06160","4502"
"06161","33451"
"06162","4496"
"06163","4496"
"07001","2640"
"07002","2608"
"07003","2607"
"07004","2606"
"07005","2615"
"07006","2614"
"07007","2648"
"07008","10700581"
"07009","2638"
"07010","2639"
"07011","2607"
"07012","2640"
"07013","2646"
"07014","2643"
"07015","2637"
"07017","2634"
"07018","2626"
"07019","10700606"
"07020","2615"
"07022","2612"
"07023","2628"
"07024","2630"
"07025","2631"
"07026","2626"
"07027","2619"
"07028","2630"
"07029","2625"
"07030","2614"
"07031","2630"
"07032","2617"
"07033","2633"
"07034","2610"
"07035","2648"
"07036","2647"
"07037","2640"
"07038","2626"
"07039","2643"
"07040","2637"
"07041","2639"
"07042","2610"
"07044","2647"
"07045","2631"
"07047","2626"
"07048","2648"
"07049","2640"
"07050","2634"
"07051","2638"
"07052","2648"
"07053","2628"
"07054","2640"
"07055","2619"
"07056","2647"
"07058","2622"
"07059","2637"
"07060","2648"
"07061","2628"
"07062","2622"
"07063","2637"
"07064","2640"
"07065","2631"
"07066","2612"
"07067","2638"
"07068","2637"
"07069","2643"
"07070","10700596"
"07071","2626"
"07072","10700581"
"07073","2641"
"07074","2606"
"07075","2626"
"07076","2615"
"07077","2617"
"07078","2639"
"07079","2641"
"07080","2642"
"07081","2625"
"07082","2640"
"07083","2611"
"07084","2646"
"07085","2641"
"07086","2637"
"07087","2631"
"07088","2625"
"07089","2647"
"07090","2612"
"07091","2608"
"07092","2606"
"07093","2607"
"07094","2619"
"07095","2641"
"07096","2614"
"07097","2637"
"07098","2606"
"07099","2610"
"07100","2634"
"07101","2628"
"07102","10700596"
"07103","2640"
"07104","2614"
"07105","2626"
"07106","2626"
"07107","2631"
"07108","2640"
"07109","2622"
"07110","2625"
"07111","2607"
"07112","2607"
"07113","2633"
"07114","2642"
"07115","2628"
"07116","10700606"
"07117","2625"
"07118","2622"
"07119","2626"
"07120","2607"
"07121","2626"
"07122","2608"
"07123","2640"
"07124","2643"
"07126","2633"
"07127","2631"
"07128","2646"
"07129","2641"
"07130","2626"
"07131","2617"
"07132","2622"
"07133","2610"
"07134","2622"
"07136","2626"
"07137","2626"
"07138","2617"
"07139","2607"
"07140","2637"
"07141","2608"
"07142","2626"
"07143","2647"
"07144","2622"
"07145","2617"
"07146","10700581"
"07147","2634"
"07148","2630"
"07149","2614"
"07150","2640"
"07151","2642"
"07152","2637"
"07153","2631"
"07154","2626"
"07155","2608"
"07156","2631"
"07157","2615"
"07158","2607"
"07159","2617"
"07160","2639"
"07161","2631"
"07162","2622"
"07163","2625"
"07165","2640"
"07166","2641"
"07167","2611"
"07168","2633"
"07169","2637"
"07170","2643"
"07171","2625"
"07172","2647"
"07173","2631"
"07174","2647"
"07175","2626"
"07176","2625"
"07177","2637"
"07178","2631"
"07179","2606"
"07181","2612"
"07182","2631"
"07183","2628"
"07184","2611"
"07185","2646"
"07186","10700581"
"07187","2622"
"07188","2646"
"07189","2625"
"07190","2617"
"07191","2615"
"07192","2642"
"07193","2622"
"07194","2606"
"07195","2640"
"07196","2622"
"07197","2639"
"07198","2619"
"07199","2625"
"07200","2631"
"07201","2628"
"07202","2625"
"07203","2631"
"07204","2642"
"07205","2646"
"07206","2626"
"07207","2628"
"07208","2617"
"07209","2640"
"07210","2607"
"07211","2630"
"07212","2642"
"07213","2625"
"07214","2648"
"07215","2640"
"07216","2641"
"07217","2637"
"07218","2641"
"07219","2615"
"07220","2640"
"07221","2619"
"07222","2640"
"07223","2631"
"07224","2626"
"07225","2639"
"07226","2640"
"07227","2638"
"07228","2638"
"07229","10700606"
"07230","2608"
"07231","10700606"
"07232","2626"
"07233","2614"
"07234","2638"
"07235","2626"
"07236","2643"
"07237","2611"
"07238","2625"
"07239","2640"
"07240","2619"
"07241","2617"
"07242","2617"
"07243","2647"
"07244","2648"
"07245","2637"
"07247","2617"
"07248","2640"
"07249","2642"
"07250","2646"
"07251","2607"
"07253","2614"
"07254","2608"
"07255","2612"
"07257","2648"
"07258","2639"
"07259","2610"
"07260","2612"
"07261","2619"
"07262","2626"
"07263","2617"
"07264","2610"
"07265","2639"
"07266","2634"
"07267","2640"
"07268","2610"
"07269","2640"
"07270","2615"
"07272","2617"
"07273","2617"
"07274","2648"
"07275","2625"
"07276","2640"
"07277","2608"
"07278","2611"
"07279","2610"
"07280","2630"
"07281","10700596"
"07282","2631"
"07283","2615"
"07284","2634"
"07285","2646"
"07286","2614"
"07287","2617"
"07288","2606"
"07289","2608"
"07290","2641"
"07291","2633"
"07292","2646"
"07293","2637"
"07294","2630"
"07295","2611"
"07296","2608"
"07297","2637"
"07298","2612"
"07299","2646"
"07300","2618"
"07301","2643"
"07302","2615"
"07303","2611"
"07304","2633"
"07305","2634"
"07306","2633"
"07307","2622"
"07308","2638"
"07309","2646"
"07310","2647"
"07311","2617"
"07312","2637"
"07313","2647"
"07314","2648"
"07315","2631"
"07316","10700596"
"07317","2638"
"07318","2622"
"07319","2615"
"07321","2638"
"07322","2631"
"07323","2637"
"07324","2637"
"07325","10700606"
"07326","2631"
"07327","2622"
"07328","2633"
"07329","2622"
"07330","2633"
"07331","10700606"
"07332","2618"
"07333","2639"
"07334","2634"
"07335","2643"
"07336","2625"
"07337","2639"
"07338","2648"
"07339","2608"
"07340","10700581"
"07341","2617"
"07342","2639"
"07343","2622"
"07344","2647"
"07345","2637"
"07346","2618"
"07347","2639"
"07348","2617"
"07349","2619"
"08001","3666"
"08003","3630"
"08004","3667"
"08005","3669"
"08006","3658"
"08008","3666"
"08010","3666"
"08011","3638"
"08013","3653"
"08014","3669"
"08015","3643"
"08016","3643"
"08017","3661"
"08018","3663"
"08019","3660"
"08020","3660"
"08021","3666"
"08022","3634"
"08023","3653"
"08024","3667"
"08025","3658"
"08026","3634"
"08027","3666"
"08028","3640"
"08029","3649"
"08030","3644"
"08031","3663"
"08032","3669"
"08033","3660"
"08034","3652"
"08035","3660"
"08036","3663"
"08037","3644"
"08038","3668"
"08039","3667"
"08040","3630"
"08041","3633"
"08043","10800546"
"08044","3667"
"08045","3657"
"08046","3668"
"08047","3633"
"08048","3666"
"08049","3659"
"08052","3659"
"08053","3650"
"08055","3652"
"08056","3661"
"08057","3660"
"08058","3634"
"08059","3659"
"08060","3667"
"08061","3659"
"08062","3666"
"08063","3653"
"08064","3666"
"08065","3649"
"08066","3669"
"08067","3649"
"08069","3643"
"08070","3667"
"08071","3634"
"08073","3643"
"08074","3663"
"08075","3660"
"08076","3633"
"08077","3657"
"08078","3642"
"08080","3633"
"08081","3632"
"08082","3663"
"08083","3650"
"08084","3667"
"08085","3660"
"08086","3659"
"08087","3644"
"08088","3653"
"08089","3659"
"08090","3649"
"08092","3662"
"08094","3643"
"08095","3633"
"08096","3630"
"08097","3663"
"08098","3661"
"08099","3633"
"08100","3643"
"08101","3648"
"08102","3671"
"08103","3658"
"08104","3662"
"08105","10800544"
"08106","3640"
"08107","3668"
"08109","3661"
"08110","3634"
"08111","3669"
"08113","3671"
"08115","3653"
"08116","3660"
"08117","3666"
"08119","3648"
"08120","3661"
"08121","3634"
"08122","3640"
"08123","3658"
"08124","3635"
"08125","3634"
"08126","3668"
"08128","3663"
"08130","3657"
"08131","3661"
"08132","3666"
"08133","3666"
"08134","3658"
"08135","3657"
"08136","3650"
"08137","3634"
"08138","3649"
"08139","3631"
"08140","3630"
"08141","3635"
"08142","3654"
"08143","3671"
"08144","3666"
"08145","3650"
"08146","3671"
"08147","3662"
"08148","3667"
"08149","3634"
"08150","3668"
"08151","3658"
"08153","3650"
"08154","3643"
"08155","3634"
"08156","3644"
"08158","3630"
"08159","3652"
"08160","3633"
"08161","3661"
"08162","3633"
"08163","3666"
"08164","3657"
"08165","3666"
"08166","3639"
"08167","3643"
"08168","3649"
"08169","3643"
"08170","3654"
"08171","3661"
"08172","3644"
"08173","3630"
"08174","10800546"
"08175","3640"
"08176","3659"
"08178","3671"
"08179","3650"
"08180","10800544"
"08182","3643"
"08183","3640"
"08184","3649"
"08185","3639"
"08186","3660"
"08187","3630"
"08188","3632"
"08189","3643"
"08190","3640"
"08191","3648"
"08192","3671"
"08193","3658"
"08194","3648"
"08195","3667"
"08196","3666"
"08197","3661"
"08198","3661"
"08199","3630"
"08200","3657"
"08201","3633"
"08202","3642"
"08203","3633"
"08204","3658"
"08205","3666"
"08206","3634"
"08207","3640"
"08208","3643"
"08209","3630"
"08210","3668"
"08211","3653"
"08212","3634"
"08214","3640"
"08215","3659"
"08216","3634"
"08217","3631"
"08218","3631"
"08219","3668"
"08220","3662"
"08222","3639"
"08223","3649"
"08225","3668"
"08226","3640"
"08228","3633"
"08229","3667"
"08230","3634"
"08232","3648"
"08233","3659"
"08234","3668"
"08235","3630"
"08236","3635"
"08237","3632"
"08238","3658"
"08239","3669"
"08240","3666"
"08242","3631"
"08243","3635"
"08244","3660"
"08245","3661"
"08246","3659"
"08247","3640"
"08248","3635"
"08249","3634"
"08250","3662"
"08251","3634"
"08252","3652"
"08254","3643"
"08255","3649"
"08256","3663"
"08257","3643"
"08259","3657"
"08260","3634"
"08262","3666"
"08263","3630"
"08264","3662"
"08268","3653"
"08269","3649"
"08271","3663"
"08272","3635"
"08273","3643"
"08274","3661"
"08275","3649"
"08276","3649"
"08277","3643"
"08278","3660"
"08279","3657"
"08280","3663"
"08281","3649"
"08282","3642"
"08283","3633"
"08284","3634"
"08286","3669"
"08287","3669"
"08288","3666"
"08289","3649"
"08291","3649"
"08293","3649"
"08294","3650"
"08295","3633"
"08296","3663"
"08297","3634"
"08298","10800544"
"08300","3653"
"08301","3660"
"08302","3631"
"08303","3663"
"08304","3639"
"08305","3633"
"08306","3666"
"08307","3671"
"08308","3663"
"08309","3662"
"08310","3661"
"08311","3652"
"08312","3634"
"08313","3666"
"08314","3669"
"08315","3635"
"08316","3632"
"08317","3653"
"08318","3644"
"08319","3644"
"08320","3669"
"08321","3660"
"08322","3634"
"08323","3666"
"08324","3666"
"08325","3660"
"08326","3659"
"08327","3630"
"08328","3632"
"08329","3666"
"08330","3666"
"08331","3648"
"08332","3659"
"08333","3661"
"08334","3630"
"08335","3633"
"08336","3649"
"08338","3662"
"08339","3669"
"08340","3667"
"08341","3633"
"08342","3650"
"08343","3650"
"08344","3643"
"08346","10800544"
"08347","3649"
"08348","3666"
"08349","3649"
"08350","3657"
"08351","3662"
"08352","3633"
"08353","3640"
"08354","3653"
"08355","3642"
"08356","3671"
"08357","3653"
"08358","3634"
"08360","3671"
"08361","3634"
"08362","3666"
"08363","3638"
"08364","3658"
"08365","3634"
"08366","3671"
"08367","3642"
"08368","3667"
"08369","3671"
"08370","3634"
"08372","3671"
"08373","3643"
"08374","3660"
"08375","3649"
"08376","3649"
"08377","3648"
"08378","3662"
"08379","3662"
"08380","3668"
"08381","3667"
"08382","3671"
"08383","3661"
"08384","3658"
"08385","3630"
"08386","3668"
"08387","3658"
"08388","3630"
"08389","3634"
"08390","3657"
"08391","3654"
"08392","3663"
"08393","3662"
"08394","3659"
"08395","3633"
"08396","3668"
"08397","3667"
"08398","3658"
"08399","3649"
"08400","3630"
"08401","3658"
"08402","3666"
"08403","3666"
"08404","3667"
"08405","3660"
"08406","3663"
"08407","3663"
"08408","3634"
"08409","10800546"
"08410","3662"
"08411","3658"
"08412","3661"
"08413","3668"
"08415","3666"
"08416","3666"
"08417","3642"
"08418","3668"
"08419","3635"
"08420","3644"
"08421","3649"
"08422","3633"
"08424","3659"
"08425","3661"
"08426","3668"
"08427","3666"
"08428","3666"
"08429","3634"
"08430","3653"
"08431","3663"
"08432","3634"
"08433","3658"
"08434","3660"
"08435","3669"
"08436","3642"
"08437","3659"
"08438","3668"
"08439","3660"
"08440","3644"
"08444","3652"
"08445","3648"
"08446","3659"
"08448","3631"
"08449","3635"
"08450","3634"
"08451","3667"
"08452","3666"
"08453","3657"
"08454","3633"
"08455","3662"
"08456","3631"
"08457","3634"
"08458","3658"
"08459","3649"
"08460","3634"
"08461","3657"
"08462","3658"
"08463","3659"
"08464","3663"
"08465","3671"
"08466","3652"
"08467","3666"
"08468","3634"
"08469","3630"
"08470","3659"
"08471","3660"
"08472","3666"
"08473","3667"
"08476","3667"
"08477","3652"
"08478","3630"
"08479","3666"
"08480","10800544"
"08481","3648"
"08482","3633"
"08483","3630"
"08484","3669"
"08485","3649"
"08486","3640"
"08487","3640"
"08488","3654"
"08489","3658"
"08490","3657"
"08491","3654"
"08492","3630"
"08494","10800546"
"08496","3666"
"08497","10800544"
"08498","3633"
"08499","3666"
"08500","3666"
"08501","3649"
"08502","3652"
"08503","3633"
"09001","2152"
"09002","2153"
"09003","2140"
"09004","2138"
"09005","2160"
"09006","2144"
"09007","2139"
"09008","2158"
"09009","2139"
"09011","8674"
"09012","2138"
"09013","2155"
"09014","8674"
"09015","2144"
"09016","2144"
"09017","8674"
"09018","8674"
"09019","2149"
"09020","10029"
"09021","2155"
"09022","2148"
"09023","10030"
"09024","2138"
"09025","8674"
"09026","8674"
"09027","8674"
"09029","2162"
"09030","2144"
"09031","2138"
"09032","10030"
"09033","2165"
"09034","8674"
"09035","8674"
"09037","2165"
"09038","2152"
"09039","2153"
"09040","2148"
"09041","2163"
"09042","2139"
"09043","2140"
"09044","2139"
"09045","2144"
"09046","2165"
"09047","2140"
"09048","2153"
"09049","2139"
"09050","2148"
"09051","2140"
"09052","2153"
"09053","2138"
"09054","2163"
"09055","8674"
"09056","2148"
"09057","2160"
"09058","2144"
"09059","8674"
"09060","2148"
"09061","2152"
"09062","8674"
"09063","2139"
"09064","2138"
"09065","2160"
"09066","2139"
"09067","2154"
"09068","2139"
"09069","8674"
"09070","2138"
"09071","2139"
"09072","2155"
"09073","2152"
"09074","2153"
"09075","2152"
"09076","2154"
"09077","2144"
"09078","10029"
"09079","2149"
"09080","2140"
"09081","2148"
"09082","2139"
"09083","2149"
"09084","2152"
"09085","8674"
"09086","2163"
"09087","2138"
"09088","2138"
"09089","2153"
"09090","2152"
"09091","2163"
"09092","2144"
"09093","2140"
"09094","2165"
"09095","8674"
"09096","2138"
"09097","2152"
"09098","2165"
"09099","2139"
"09100","2162"
"09101","2155"
"09102","2153"
"09103","2155"
"09104","2155"
"09105","2152"
"09106","2140"
"09107","2153"
"09108","2139"
"09109","2149"
"09110","2158"
"09111","8674"
"09113","2162"
"09114","2158"
"09115","2140"
"09116","2148"
"09117","2154"
"09118","2139"
"09119","2158"
"09120","2165"
"09121","10900525"
"09122","10900525"
"09123","2152"
"09124","2149"
"09125","2140"
"09126","2140"
"09127","2152"
"09128","2158"
"09129","8674"
"09130","2139"
"09131","2138"
"09132","2154"
"09133","2144"
"09134","2144"
"09136","2144"
"09137","2155"
"09138","2155"
"09139","10030"
"09140","10030"
"09141","8674"
"09142","2140"
"09143","2144"
"09145","2148"
"09146","2154"
"09147","2154"
"09148","2163"
"09149","2158"
"09150","2153"
"09151","2149"
"09152","2144"
"09153","2153"
"09154","2139"
"09155","2138"
"09156","2138"
"09157","2140"
"09158","2165"
"09159","2138"
"09160","2140"
"09161","2153"
"09162","2144"
"09163","2148"
"09164","2158"
"09165","2140"
"09166","2140"
"09167","2151"
"09168","2140"
"09169","2153"
"09170","2154"
"09171","2138"
"09172","2152"
"09173","2155"
"09174","2155"
"09175","2148"
"09176","2138"
"09177","2148"
"09178","2153"
"09179","2155"
"09180","2153"
"09181","2152"
"09182","2160"
"09183","2163"
"09184","2165"
"09185","2154"
"09186","2152"
"09187","2163"
"09188","2144"
"09189","10030"
"09190","2165"
"09192","2144"
"09193","10029"
"09194","2153"
"09195","2149"
"09196","2139"
"09197","10030"
"09198","2165"
"09199","2154"
"09200","2153"
"09201","2158"
"09202","2152"
"09203","2139"
"09204","2158"
"09205","2152"
"09206","2140"
"09207","10900525"
"09208","2163"
"09209","2158"
